latitude,longitude,state,grid_key,acq_date,acq_time,model_predicted_class,prediction_confidence,heuristic_label,risk_score,risk_level,risk_score_api,frp,brightness,bright_t31,bright_ti4,bright_ti5,dist_industrial_zone_km,dist_power_plant_km,dist_quarry_km,dist_brick_kiln_km,dist_oil_gas_km,dist_waste_site_km,landcover_name,landcover_class,population_density,recurrence_score,recency_score,trend_score,stability_score,persistence_confidence,site_detection_count,top_shap_feature,top_shap_impact,risk_explanation,prob_Agricultural_Burning,prob_Brick_Kiln,prob_Industrial,prob_Mining_Extraction,prob_Other_Unknown,prob_Waste_Landfill,prob_Wildfire,scan,track,satellite,instrument,confidence,version,daynight,confidence_numeric,landcover_code,ndvi,nbr,sar_backscatter_delta,type,label_confidence
31.3634,74.529,,3136_7453,2026-08-29,816.0,Other/Unknown,1.0,Other/Unknown,28.5,Medium,0.35,2.79,331.33,299.83,331.33,299.83,15.578,59.265,50.229,107.543,370.966,50.192,,,,0.13070098600339122,1.0,,,0.5,2.0,landcover_code,1.3511,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 57/100). Intensity score 29/100. Overall risk: 28/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42,0.38,N21,VIIRS,n,2.0NRT,D,50.0,,,,,0,n/a
31.35772,74.54604,,3136_7455,2026-09-12,854.0,Other/Unknown,1.0,Other/Unknown,17.7,Low,0.35,9.77,355.26,294.68,355.26,294.68,13.918,57.687,48.684,106.319,369.986,49.329,,,,0.0,0.0,,,0.5,1.0,landcover_code,1.3309,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 51/100. Overall risk: 18/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.46,0.64,N21,VIIRS,n,2.0NRT,D,50.0,,,,,0,n/a
31.37593,74.53367,,3138_7453,2026-09-20,805.0,Other/Unknown,1.0,Other/Unknown,15.2,Low,0.35,4.01,338.41,306.12,338.41,306.12,15.329,58.764,49.675,108.643,372.223,51.499,,,,0.0,0.0,,,0.5,1.0,landcover_code,1.378,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 35/100. Overall risk: 15/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39,0.36,N21,VIIRS,n,2.0NRT,D,50.0,,,,,0,n/a
31.53692,75.11433,Punjab,3154_7511,2026-08-29,816.0,Other/Unknown,0.9999,Other/Unknown,22.8,Low,0.322,2.62,330.56,297.72,330.56,297.72,2.427,16.728,11.816,73.818,347.957,83.643,Cropland,40.0,312.3376159667969,0.4836511198071519,1.4013623074097756e-07,0.4443564341670351,0.440413958348795,1.0,13.0,dist_industrial_zone_km,1.1065,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 35/100). Intensity score 28/100. Overall risk: 23/100.,0.0,0.0,1e-04,0.0,0.9999,0.0,0.0,0.44,0.39,N21,VIIRS,n,2.0NRT,D,50.0,40.0,,,,0,n/a
31.53888,75.11586,Punjab,3154_7512,2026-08-28,835.0,Other/Unknown,0.9999,Other/Unknown,27.0,Medium,0.366,7.68,337.82,297.31,337.82,297.31,2.217,16.91,11.733,73.558,347.708,83.905,Cropland,40.0,353.891845703125,0.5828521095705937,7.80294927075974e-09,0.5327743673397668,0.4118946903331969,1.0,23.0,dist_industrial_zone_km,1.0438,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 40/100). Intensity score 47/100. Overall risk: 27/100.,0.0,0.0,1e-04,0.0,0.9999,0.0,0.0,0.52,0.5,N21,VIIRS,n,2.0NRT,D,50.0,40.0,,,,0,n/a
31.53816,75.11701,Punjab,3154_7512,2026-08-28,835.0,Other/Unknown,0.9999,Other/Unknown,31.9,Medium,0.351,5.36,339.95,297.84,339.95,297.84,2.141,16.81,11.607,73.581,347.756,83.901,Cropland,40.0,353.891845703125,0.5912340079040808,1.0,0.502329528598778,0.36433243140115906,1.0,23.0,dist_industrial_zone_km,1.0819,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 64/100). Intensity score 40/100. Overall risk: 32/100.,0.0,0.0,1e-04,0.0,0.9999,0.0,0.0,0.52,0.5,N21,VIIRS,n,2.0NRT,D,50.0,40.0,,,,0,n/a
31.59328,75.044,Punjab,3159_7504,2026-09-14,816.0,Industrial,1.0,Industrial,51.7,High,0.759,6.8,342.13,298.84,342.13,298.84,1.243,24.83,20.142,71.75,343.84,85.475,Cropland,40.0,1437.216552734375,0.5106344530534098,2.758759171304421e-09,0.5177782165018322,0.38962375970992613,1.0,15.0,dist_industrial_zone_km,4.2168,Classified as Industrial (100% confidence). moderately persistent (persistence score 37/100). Intensity score 45/100. Overall risk: 52/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.44,0.39,N21,VIIRS,n,2.0NRT,D,50.0,40.0,,,,0,medium
31.60231,75.07355,Punjab,3160_7507,2026-09-20,805.0,Other/Unknown,0.9994,Other/Unknown,23.2,Low,0.333,2.74,336.15,306.91,336.15,306.91,2.04,24.761,18.024,69.384,342.063,87.721,Cropland,40.0,3498.450439453125,0.5228039440135649,5.310170162560584e-08,0.46548000414837803,0.38799321943564175,1.0,16.0,dist_industrial_zone_km,0.988,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 36/100). Intensity score 29/100. Overall risk: 23/100.,0.0,0.0,0.0006,0.0,0.9994,0.0,0.0,0.38,0.36,N21,VIIRS,n,2.0NRT,D,50.0,40.0,,,,0,n/a
31.60827,75.17979,Punjab,3161_7518,2026-09-20,805.0,Other/Unknown,1.0,Other/Unknown,25.8,Medium,0.352,5.97,335.5,308.53,335.5,308.53,5.323,24.403,10.853,63.973,338.653,86.739,Cropland,40.0,413.244384765625,0.5552083144780106,1.2484718833215566e-07,0.5047151379977464,0.39825975878500275,1.0,19.0,dist_industrial_zone_km,1.1733,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 38/100). Intensity score 42/100. Overall risk: 26/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.38,0.36,N21,VIIRS,l,2.0NRT,D,20.0,40.0,,,,0,n/a
31.61932,75.07414,Punjab,3162_7507,2026-09-20,805.0,Other/Unknown,0.9998,Other/Unknown,23.2,Low,0.323,2.29,336.64,306.43,336.64,306.43,2.609,26.554,18.94,67.761,340.237,89.392,Cropland,40.0,1016.0296020507812,0.5828521095705937,2.457775009373013e-09,0.44651493880123777,0.3732518228087347,1.0,22.0,dist_industrial_zone_km,0.9722,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 37/100). Intensity score 26/100. Overall risk: 23/100.,0.0,0.0,1e-04,0.0,0.9998,0.0,0.0,0.38,0.36,N21,VIIRS,n,2.0NRT,D,50.0,40.0,,,,0,n/a
31.6539,74.51457,,3165_7451,2026-09-12,854.0,Other/Unknown,1.0,Other/Unknown,17.0,Low,0.35,7.67,352.95,294.19,352.95,294.19,5.53,67.209,58.314,104.288,355.579,82.38,,,,0.0,0.0,,,0.5,1.0,landcover_code,1.4032,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 47/100. Overall risk: 17/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.46,0.64,N21,VIIRS,n,2.0NRT,D,50.0,,,,,0,n/a
31.65273,74.51737,,3165_7452,2026-09-20,805.0,Other/Unknown,1.0,Other/Unknown,14.9,Low,0.35,3.54,336.55,308.08,336.55,308.08,5.268,66.913,58.019,104.127,355.586,82.22,,,,0.0,0.0,,,0.5,1.0,landcover_code,1.4378,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 33/100. Overall risk: 15/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39,0.36,N21,VIIRS,l,2.0NRT,D,20.0,,,,,0,n/a
31.69444,75.1629,Punjab,3169_7516,2026-09-20,805.0,Other/Unknown,1.0,Other/Unknown,21.8,Low,0.324,1.79,335.75,307.85,335.75,307.85,12.331,33.861,20.154,56.231,329.852,79.442,Cropland,40.0,1159.0224609375,0.5106344530534098,2.4016393505774082e-09,0.4472329308085139,0.33243697515541304,1.0,15.0,dist_industrial_zone_km,0.8097,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 34/100). Intensity score 22/100. Overall risk: 22/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.38,0.36,N21,VIIRS,n,2.0NRT,D,50.0,40.0,,,,0,n/a
31.74446,75.0144,Punjab,3174_7501,2026-09-14,816.0,Other/Unknown,1.0,Other/Unknown,26.0,Medium,0.349,5.87,343.54,296.25,343.54,296.25,2.807,41.524,32.434,60.449,328.691,84.004,Cropland,40.0,1342.8157958984375,0.6143521058105431,3.4758187515169666e-09,0.4988000023039947,0.3217977134256874,1.0,26.0,dist_industrial_zone_km,1.0533,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 39/100). Intensity score 42/100. Overall risk: 26/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.44,0.39,N21,VIIRS,n,2.0NRT,D,50.0,40.0,,,,0,n/a
31.87895,74.67175,Punjab,3188_7467,2026-09-22,726.0,Other/Unknown,1.0,Other/Unknown,25.7,Medium,0.352,5.43,338.32,296.25,338.32,296.25,12.569,70.9,64.059,79.966,326.634,101.506,Cropland,40.0,321.9868469238281,0.5552083144780106,2.4016393505774082e-09,0.5045415417644423,0.4341380400106174,1.0,19.0,dist_industrial_zone_km,0.7672,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 39/100). Intensity score 40/100. Overall risk: 26/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.32,0.55,N21,VIIRS,n,2.0NRT,D,50.0,40.0,,,,0,n/a
31.92019,74.74754,Punjab,3192_7475,2026-09-20,805.0,Other/Unknown,1.0,Other/Unknown,24.2,Low,0.333,3.4,336.52,301.5,336.52,301.5,11.223,70.315,64.056,71.678,319.525,93.059,Cropland,40.0,263.0382995605469,0.5228039440135649,7.86488002999363e-08,0.46575370372057384,0.49832027678746305,1.0,16.0,dist_industrial_zone_km,0.8234,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 37/100). Intensity score 32/100. Overall risk: 24/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.38,0.36,N21,VIIRS,n,2.0NRT,D,50.0,40.0,,,,0,n/a
31.93145,74.73269,Punjab,3193_7473,2026-09-20,805.0,Other/Unknown,1.0,Other/Unknown,23.7,Low,0.35,3.72,333.28,301.94,333.28,301.94,12.916,72.131,65.934,72.61,318.947,93.783,Cropland,40.0,241.5067443847656,0.41431232324531164,9.0343747527027e-08,0.5008749991067719,0.5031206762934596,1.0,9.0,dist_industrial_zone_km,0.7686,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 35/100). Intensity score 34/100. Overall risk: 24/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.38,0.36,N21,VIIRS,n,2.0NRT,D,50.0,40.0,,,,0,n/a
32.32051,76.85158,HimachalPradesh,3232_7685,2026-08-30,758.0,Wildfire,0.9998,Wildfire,25.1,Medium,0.289,3.22,332.07,303.55,332.07,303.55,29.587,22.388,26.68,131.992,255.565,27.896,Grassland,30.0,14.428502082824709,0.26140197200678245,2.365411895466154e-08,0.37714907595878466,0.4142135623730951,1.0,4.0,landcover_code,3.0713,Classified as Wildfire (100% confidence). low persistence / first-seen (persistence score 25/100). Intensity score 31/100. Overall risk: 25/100.,0.0,0.0,0.0,0.0,0.0002,0.0,0.9998,0.38,0.36,N21,VIIRS,n,2.0NRT,D,50.0,30.0,,,,0,n/a
34.19078,74.22848,,3419_7423,2026-08-30,758.0,Wildfire,0.999,Wildfire,17.5,Low,0.35,3.13,330.02,299.59,330.02,299.59,12.391,30.927,14.837,81.844,180.73,21.992,Tree cover,10.0,488.795166015625,0.0,0.0,,,0.5,1.0,landcover_code,3.4142,Classified as Wildfire (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 31/100. Overall risk: 18/100.,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.4,0.37,N21,VIIRS,n,2.0NRT,D,50.0,10.0,,,,0,n/a
34.31184,76.76282,,3431_7676,2026-08-27,714.0,Other/Unknown,1.0,Other/Unknown,18.3,Low,0.35,11.73,367.0,307.05,367.0,307.05,61.383,56.629,59.901,162.038,61.754,60.176,,,,0.0,0.0,,,0.5,1.0,landcover_code,1.4253,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 55/100. Overall risk: 18/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33,0.55,N21,VIIRS,h,2.0NRT,D,90.0,,,,,0,n/a
8.19619,77.55958,TamilNadu,820_7756,2026-08-31,731.0,Mining/Extraction,1.0,Mining/Extraction,29.6,Medium,0.75,3.4,330.48,293.99,330.48,293.99,3.171,6.949,0.661,166.647,56.075,9.718,Tree cover,10.0,375.3928527832031,0.13070098600339122,7.564689930120827e-10,,,0.5,2.0,dist_quarry_km,5.0399,Classified as Mining/Extraction (100% confidence). low persistence / first-seen (persistence score 7/100). Intensity score 32/100. Overall risk: 30/100.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.6,N21,VIIRS,n,2.0NRT,D,50.0,10.0,,,,0,medium
8.49523,77.96259,TamilNadu,850_7796,2026-09-02,835.0,Other/Unknown,1.0,Other/Unknown,20.6,Low,0.35,25.01,352.28,301.69,352.28,301.69,17.263,13.08,19.664,133.615,97.243,20.336,,,,0.0,0.0,,,0.5,1.0,landcover_code,1.4461,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 71/100. Overall risk: 21/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.51,0.49,N21,VIIRS,n,2.0NRT,D,50.0,,,,,0,n/a
8.56604,78.08351,TamilNadu,857_7808,2026-08-28,828.0,Other/Unknown,0.9999,Other/Unknown,13.5,Low,0.35,1.94,332.18,303.65,332.18,303.65,3.265,14.766,21.158,121.22,111.605,26.569,,,,0.0,0.0,,,0.5,1.0,landcover_code,1.4397,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 23/100. Overall risk: 14/100.,0.0,0.0,1e-04,0.0,0.9999,0.0,0.0,0.41,0.45,N21,VIIRS,l,2.0NRT,D,20.0,,,,,0,n/a
8.60969,77.83566,TamilNadu,861_7784,2026-08-28,828.0,Other/Unknown,1.0,Other/Unknown,16.3,Low,0.35,6.03,339.17,306.85,339.17,306.85,16.723,9.362,3.633,129.147,86.246,24.242,,,,0.0,0.0,,,0.5,1.0,landcover_code,0.852,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 42/100. Overall risk: 16/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39,0.44,N21,VIIRS,n,2.0NRT,D,50.0,,,,,0,n/a
8.60741,77.97129,TamilNadu,861_7797,2026-08-29,809.0,Other/Unknown,0.9999,Other/Unknown,17.7,Low,0.35,5.38,337.16,294.04,337.16,294.04,13.746,6.681,8.677,121.962,100.538,27.186,Tree cover,10.0,652.7162475585938,0.13070098600339122,9.753686588449657e-10,,,0.5,3.0,dist_quarry_km,1.0732,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 7/100). Intensity score 40/100. Overall risk: 18/100.,0.0,0.0,0.0,0.0,0.9999,0.0,0.0,0.39,0.36,N21,VIIRS,n,2.0NRT,D,50.0,10.0,,,,0,n/a
8.60666,77.96648,TamilNadu,861_7797,2026-09-01,714.0,Other/Unknown,1.0,Other/Unknown,33.5,Medium,0.35,16.02,345.72,293.74,345.72,293.74,14.263,6.538,8.412,122.275,100.005,27.498,Tree cover,10.0,652.7162475585938,0.20715616162265582,0.9330329915368074,,,0.5,3.0,dist_quarry_km,1.1286,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 57/100). Intensity score 61/100. Overall risk: 34/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.79,0.78,N21,VIIRS,n,2.0NRT,D,50.0,10.0,,,,0,n/a
8.6202,77.77351,TamilNadu,862_7777,2026-09-03,816.0,Other/Unknown,0.9999,Other/Unknown,20.3,Low,0.35,23.1,354.2,313.01,354.2,313.01,11.483,10.019,3.299,132.01,80.115,18.995,,,,0.0,0.0,,,0.5,1.0,landcover_code,0.8404,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 69/100. Overall risk: 20/100.,0.0,0.0,1e-04,0.0,0.9999,0.0,0.0,0.41,0.37,N21,VIIRS,n,2.0NRT,D,50.0,,,,,0,n/a
8.62075,77.77719,TamilNadu,862_7778,2026-09-03,816.0,Other/Unknown,1.0,Other/Unknown,31.3,Medium,0.503,31.99,348.05,312.84,348.05,312.84,11.872,9.973,2.913,131.726,80.517,19.168,Grassland,30.0,54.69566345214844,0.26140197200678245,8.048712886382306e-08,0.8062773042294288,0.6860040768117236,1.0,4.0,dist_quarry_km,1.0606,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 40/100). Intensity score 76/100. Overall risk: 31/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.41,0.37,N21,VIIRS,n,2.0NRT,D,50.0,30.0,,,,0,n/a
8.6472,77.50002,TamilNadu,865_7750,2026-09-02,835.0,Other/Unknown,0.9998,Other/Unknown,15.2,Low,0.35,3.96,340.26,304.49,340.26,304.49,2.167,15.878,2.708,126.33,54.241,23.554,,,,0.0,0.0,,,0.5,1.0,landcover_code,1.1001,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 35/100. Overall risk: 15/100.,0.0,0.0,0.0002,0.0,0.9998,0.0,0.0,0.47,0.48,N21,VIIRS,n,2.0NRT,D,50.0,,,,,0,n/a
8.64932,77.84006,TamilNadu,865_7784,2026-08-29,809.0,Other/Unknown,1.0,Other/Unknown,21.8,Low,0.345,3.29,343.62,300.52,343.62,300.52,13.973,11.498,5.547,125.194,88.091,21.756,Tree cover,10.0,1275.4306640625,0.26140197200678245,8.626396879198424e-08,0.4897514356128406,0.45699709935629784,1.0,4.0,dist_quarry_km,1.4836,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 28/100). Intensity score 32/100. Overall risk: 22/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.38,0.36,N21,VIIRS,n,2.0NRT,D,50.0,10.0,,,,0,n/a
8.67362,78.03297,TamilNadu,867_7803,2026-08-29,2046.0,Other/Unknown,0.9999,Other/Unknown,14.6,Low,0.35,1.52,305.07,283.77,305.07,283.77,6.513,9.881,12.391,112.368,109.069,17.808,Tree cover,10.0,525.2948608398438,0.13070098600339122,1.6961394136501822e-15,,,0.5,2.0,dist_industrial_zone_km,1.3183,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 7/100). Intensity score 20/100. Overall risk: 15/100.,0.0,0.0,0.0,0.0,0.9999,0.0,0.0,0.52,0.5,N21,VIIRS,n,2.0NRT,N,50.0,10.0,,,,0,n/a
8.67955,77.47332,TamilNadu,868_7747,2026-09-22,720.0,Mining/Extraction,1.0,Mining/Extraction,33.9,Medium,0.75,14.12,355.6,288.24,355.6,288.24,4.72,13.125,1.49,121.79,53.926,24.474,,,,0.0,0.0,,,0.5,1.0,dist_quarry_km,4.3501,Classified as Mining/Extraction (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 59/100. Overall risk: 34/100.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.65,0.73,N21,VIIRS,l,2.0NRT,D,20.0,,,,,0,medium
8.69465,78.05344,TamilNadu,869_7805,2026-09-01,714.0,Other/Unknown,0.9999,Other/Unknown,23.6,Low,0.373,5.99,333.02,296.0,333.02,296.0,4.52,12.598,14.937,109.296,111.921,14.981,Tree cover,10.0,669.8311157226562,0.26140197200678245,3.4736935191555577e-12,0.5466968490721142,0.4218967138672756,1.0,4.0,dist_industrial_zone_km,1.7347,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 29/100). Intensity score 42/100. Overall risk: 24/100.,0.0,0.0,0.0,0.0,0.9999,0.0,0.0,0.77,0.77,N21,VIIRS,n,2.0NRT,D,50.0,10.0,,,,0,n/a
8.71279,77.97305,TamilNadu,871_7797,2026-08-28,828.0,Other/Unknown,0.9999,Other/Unknown,19.6,Low,0.35,7.52,343.0,308.96,343.0,308.96,6.977,6.339,7.698,111.529,104.246,17.333,Grassland,30.0,188.63922119140625,0.20715616162265582,1.2169757913095558e-19,,,0.5,3.0,dist_industrial_zone_km,0.9941,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 10/100). Intensity score 46/100. Overall risk: 20/100.,0.0,0.0,1e-04,0.0,0.9999,0.0,0.0,0.4,0.44,N21,VIIRS,n,2.0NRT,D,50.0,30.0,,,,0,n/a
8.73938,77.75655,TamilNadu,874_7776,2026-08-31,731.0,Other/Unknown,0.9995,Other/Unknown,16.6,Low,0.35,3.62,342.22,300.04,342.22,300.04,2.364,8.5,7.991,122.645,83.756,8.907,Shrubland,20.0,249.4773406982422,0.13070098600339122,6.633654182647441e-12,,,0.5,2.0,dist_industrial_zone_km,0.6836,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 7/100). Intensity score 33/100. Overall risk: 17/100.,1e-04,0.0,0.0004,0.0,0.9995,0.0,0.0,0.38,0.59,N21,VIIRS,n,2.0NRT,D,50.0,20.0,,,,0,n/a
8.74081,78.09372,TamilNadu,874_7809,2026-08-31,2008.0,Industrial,1.0,Industrial,29.3,Medium,0.75,0.88,309.71,295.3,309.71,295.3,1.595,7.205,16.566,102.795,117.77,9.649,Tree cover,10.0,525.4503173828125,0.20715616162265582,2.512147933894045e-15,,,0.5,4.0,dist_industrial_zone_km,4.3457,Classified as Industrial (100% confidence). low persistence / first-seen (persistence score 10/100). Intensity score 14/100. Overall risk: 29/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.44,0.38,N21,VIIRS,n,2.0NRT,N,50.0,10.0,,,,0,medium
8.7414,78.08978,TamilNadu,874_7809,2026-08-31,2008.0,Industrial,1.0,Industrial,52.6,High,0.732,0.94,308.15,295.37,308.15,295.37,1.929,7.612,16.444,102.911,117.385,9.53,Tree cover,10.0,525.4503173828125,0.26140197200678245,1.0,0.4632745927437721,0.7186171568202282,1.0,4.0,dist_industrial_zone_km,4.1228,Classified as Industrial (100% confidence). moderately persistent (persistence score 57/100). Intensity score 14/100. Overall risk: 53/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.44,0.38,N21,VIIRS,n,2.0NRT,N,50.0,10.0,,,,0,medium
8.75016,78.08366,TamilNadu,875_7808,2026-08-29,809.0,Other/Unknown,0.9999,Other/Unknown,25.1,Medium,0.359,6.22,337.4,300.03,337.4,300.03,3.1,7.415,15.406,102.3,117.088,8.51,Cropland,40.0,836.0592651367188,0.4521511235672025,2.6550850812802965e-08,0.5173305547267067,0.4016454291162251,1.0,11.0,dist_industrial_zone_km,1.0863,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 35/100). Intensity score 43/100. Overall risk: 25/100.,0.0,0.0,1e-04,0.0,0.9999,0.0,0.0,0.39,0.36,N21,VIIRS,n,2.0NRT,D,50.0,40.0,,,,0,n/a
8.75985,77.6738,TamilNadu,876_7767,2026-08-29,809.0,Waste/Landfill,1.0,Waste/Landfill,26.6,Medium,0.75,1.58,337.27,304.89,337.27,304.89,4.331,0.964,4.163,126.994,77.082,0.712,Shrubland,20.0,1166.3468017578125,0.20715616162265582,1.9507373176899346e-09,,,0.5,3.0,dist_waste_site_km,12.3928,Classified as Waste/Landfill (100% confidence). low persistence / first-seen (persistence score 10/100). Intensity score 21/100. Overall risk: 27/100.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.38,0.36,N21,VIIRS,n,2.0NRT,D,50.0,20.0,,,,0,medium
8.84051,77.56339,TamilNadu,884_7756,2026-09-12,848.0,Other/Unknown,1.0,Other/Unknown,16.4,Low,0.35,6.23,351.95,300.81,351.95,300.81,7.084,2.555,10.009,120.097,73.162,15.349,,,,0.0,0.0,,,0.5,1.0,landcover_code,1.357,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 43/100. Overall risk: 16/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.6,N21,VIIRS,n,2.0NRT,D,50.0,,,,,0,n/a
8.83991,77.94456,TamilNadu,884_7794,2026-09-23,839.0,Other/Unknown,1.0,Other/Unknown,25.8,Medium,0.394,10.74,367.0,298.06,367.0,298.06,10.247,8.169,9.895,101.21,107.246,15.04,Grassland,30.0,114.74251556396484,0.303478291430754,1.6817545206196507e-19,0.5882231969165496,0.39549280914840523,1.0,5.0,dist_quarry_km,0.9495,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 31/100). Intensity score 53/100. Overall risk: 26/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33,0.55,N21,VIIRS,h,2.0NRT,D,90.0,30.0,,,,0,n/a
8.86089,77.99239,TamilNadu,886_7799,2026-08-28,828.0,Other/Unknown,1.0,Other/Unknown,15.2,Low,0.35,3.92,337.56,308.96,337.56,308.96,4.757,4.271,4.475,96.339,112.98,10.432,,,,0.0,0.0,,,0.5,2.0,landcover_code,1.3425,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 35/100. Overall risk: 15/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.44,N21,VIIRS,l,2.0NRT,D,20.0,,,,,0,n/a
8.8614,77.99268,TamilNadu,886_7799,2026-08-28,828.0,Other/Unknown,1.0,Other/Unknown,29.1,Medium,0.35,3.59,337.88,308.55,337.88,308.55,4.694,4.247,4.41,96.274,113.035,10.423,,,,0.13070098600339122,1.0,,,0.5,2.0,landcover_code,1.243,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 57/100). Intensity score 33/100. Overall risk: 29/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.44,N21,VIIRS,l,2.0NRT,D,20.0,,,,,0,n/a
8.8745,77.98587,TamilNadu,887_7799,2026-08-29,809.0,Other/Unknown,0.9999,Other/Unknown,23.2,Low,0.367,5.31,338.37,303.04,338.37,303.04,4.346,5.372,3.973,95.472,113.072,11.707,Cropland,40.0,110.058349609375,0.26140197200678245,2.81979071553487e-15,0.5342380020302522,0.4142135623730951,1.0,4.0,dist_industrial_zone_km,1.0325,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 29/100). Intensity score 40/100. Overall risk: 23/100.,0.0,0.0,0.0,0.0,0.9999,0.0,0.0,0.39,0.36,N21,VIIRS,n,2.0NRT,D,50.0,40.0,,,,0,n/a
